row_id,EID,Title,Subject
2452,2-s2.0-105015894077,Home Robot Interaction Based on EEG Motor Imagery and Visual Perception Fusion,Computer_Vision_and_Pattern_Recognition
2453,2-s2.0-105012563427,Expanding Domain-Specific Datasets with Stable Diffusion Generative Models for Simulating Myocardial Infarction,Computer_Vision_and_Pattern_Recognition
2454,2-s2.0-105012918634,Parallel Implementation of Neighbors-Based Binary Pattern Using CUDA,Computer_Vision_and_Pattern_Recognition
2455,2-s2.0-105018892813,Tree-Guided Transformer for Sensor-Based Ecological Image Feature Extraction and Multitarget Recognition in Agricultural Systems,Computer_Vision_and_Pattern_Recognition
2456,2-s2.0-105007759364,A deep learning approach for recognizing ancient Tamil scripts from historical artifacts,Computer_Vision_and_Pattern_Recognition
2457,2-s2.0-105028648849,GlyphPattern: An Abstract Pattern Recognition for Vision-Language Models,Computer_Vision_and_Pattern_Recognition
2458,2-s2.0-85212251781,Twin face recognition using a deep learning-based pixel difference network with edge maps,Computer_Vision_and_Pattern_Recognition
2459,2-s2.0-85219630709,Application of Electronic Fence in Intelligent Security and Computer Algorithm Support,Computer_Vision_and_Pattern_Recognition
2460,2-s2.0-86000737459,Discriminative approximate regression projection for feature extraction,Computer_Vision_and_Pattern_Recognition
2461,2-s2.0-105026340544,AI-Driven Deep Learning Architectures for Robust Emotion Recognition,Computer_Vision_and_Pattern_Recognition
2462,2-s2.0-105013543396,Multi-cue SORT: integrating weak cues with appearance and motion for multi-object tracking,Computer_Vision_and_Pattern_Recognition
2463,2-s2.0-85217833078,Enhancing facial expression recognition in uncontrolled environment: a lightweight CNN approach with pre-processing,Computer_Vision_and_Pattern_Recognition
2464,2-s2.0-105008810309,Learning multi-regularized mutation-aware correlation filter for object tracking via an adaptive hybrid model,Computer_Vision_and_Pattern_Recognition
2465,2-s2.0-105016993555,A Deep Learning Approach to Person Identification via Gait Analysis in Adverse Covariate Scenarios,Computer_Vision_and_Pattern_Recognition
2466,2-s2.0-105040834626,GeoSMAViT: Geographical-Context Spectral-Invariant Multi-Scale Adaptive Vision-Language Transformer,Computer_Vision_and_Pattern_Recognition
2467,2-s2.0-85219037920,Robust Discriminative Non-Negative and Symmetric Low-Rank Projection Learning for Feature Extraction,Computer_Vision_and_Pattern_Recognition
2468,2-s2.0-105011178206,Comparing acoustic representations for deep learning-based classification of underwater acoustic signals: A case study on orca (Orcinus orca) vocalizations,Computer_Vision_and_Pattern_Recognition
2469,2-s2.0-105033363153,Scene Text Recognition in Natural Images Using Convolutional Neural Network with Vision Transformer,Computer_Vision_and_Pattern_Recognition
2470,2-s2.0-105020662088,IKIWISI: An Interactive Visual Pattern Generator for Evaluating the Reliability of Vision-Language Models Without Ground Truth,Computer_Vision_and_Pattern_Recognition
2471,2-s2.0-105013622225,"Implementing Machine Learning for AI-Powered Solutions in Robotics, Computer Vision, and Natural Language Processing",Computer_Vision_and_Pattern_Recognition
2472,2-s2.0-105010631218,GPU-Based Implementation of Object Detection Algorithms Using CUDA Vision Workbench,Computer_Vision_and_Pattern_Recognition
2473,2-s2.0-105016845987,Research on Classroom Behavior Recognition Based on Improved Spatial Temporal Algorithms and Deep Learning,Computer_Vision_and_Pattern_Recognition
2474,2-s2.0-105014362397,"Estimation of Residential Vacancy Rate in Underdeveloped Areas of China Based on Baidu Street View Residential Exterior Images: A Case Study of Nanning, Guangxi",Computer_Vision_and_Pattern_Recognition
2475,2-s2.0-105022614462,GraphTEN: Graph Enhanced Texture Encoding Network,Computer_Vision_and_Pattern_Recognition
2476,2-s2.0-105006791886,Digitization and recognition of Jacquard cards for textile design preservation,Computer_Vision_and_Pattern_Recognition
2477,2-s2.0-85218120841,Machine Learning-Driven Emotion Recognition Through Facial Landmark Analysis,Computer_Vision_and_Pattern_Recognition
2478,2-s2.0-105018909296,SYNOSIS: Image Synthesis Pipeline for Machine Vision in Metal Surface Inspection,Computer_Vision_and_Pattern_Recognition
2479,2-s2.0-105024069603,DeflareMamba: Hierarchical Vision Mamba for Contextually Consistent Lens Flare Removal,Computer_Vision_and_Pattern_Recognition
2480,2-s2.0-105003946683,STAD-ConvBi-LSTM: Spatio-temporal attention-based deep convolutional Bi-LSTM framework for abnormal activity recognition,Computer_Vision_and_Pattern_Recognition
2481,2-s2.0-105017273274,TAT-SARNet: A Transformer-Attentive Two-Stream Soccer Action Recognition Network with Multi-Dimensional Feature Fusion and Hierarchical Temporal Classification,Computer_Vision_and_Pattern_Recognition
2482,2-s2.0-86000508141,Skeleton Reconstruction Using Generative Adversarial Networks for Human Activity Recognition Under Occlusion,Computer_Vision_and_Pattern_Recognition
2483,2-s2.0-105020962379,Automated detection of 20 Hz fin whale calls using computer vision techniques,Computer_Vision_and_Pattern_Recognition
2484,2-s2.0-105003886191,Towards auditing gradient privacy risks in image reconstruction attacks on deep learning models,Computer_Vision_and_Pattern_Recognition
2485,2-s2.0-105036550495,Novel multilevel local binary texture descriptor for oral cancer detection,Computer_Vision_and_Pattern_Recognition
2486,2-s2.0-105013782487,ViTGuard: a synergistic approach to malware detection using vision transformers and genetic algorithms optimization,Computer_Vision_and_Pattern_Recognition
2487,2-s2.0-105013054702,Multi-Modal Detection and Enhancement of Teachers' and Students' Behaviors Based on YOLO Object Detection and Voiceprint Technologies,Computer_Vision_and_Pattern_Recognition
2488,2-s2.0-105017369468,A Comparative Survey of Vision Transformers for Feature Extraction in Texture Analysis,Computer_Vision_and_Pattern_Recognition
2489,2-s2.0-105016787010,TrackP: Finding Missing People Using AI/ML,Computer_Vision_and_Pattern_Recognition
2490,2-s2.0-105020595453,VitralColor-12: A Synthetic Twelve-Color Segmentation Dataset from GPT-Generated Stained-Glass Images,Computer_Vision_and_Pattern_Recognition
2491,2-s2.0-105022638541,Real-Time Driver Face Recognition and Fatigue Detection Through Adaptive Spiking Vision AlertNet Classification,Computer_Vision_and_Pattern_Recognition
2492,2-s2.0-105015339854,Deep Learning-Assisted Localized Content-based Image Retrieval Framework with Multiple-Instance Learning Algorithm,Computer_Vision_and_Pattern_Recognition
2493,2-s2.0-105000436168,Object detection driven composite block motion estimation algorithm for surveillance video coding,Computer_Vision_and_Pattern_Recognition
2494,2-s2.0-105024661637,Machine Learning-Based Predictive Modeling for Telecom Bank Card Fraud Detection,Computer_Vision_and_Pattern_Recognition
2495,2-s2.0-105000372496,Evaluating the Tri-Script Writer Verification System Using a Handcrafted Features and Vision Transformer Learning Approach,Computer_Vision_and_Pattern_Recognition
2496,2-s2.0-105017127992,An End-to-End Transformer-Based Architecture with Channel-Temporal Attention for Robust Text-Dependent Speaker Verification,Computer_Vision_and_Pattern_Recognition
2497,2-s2.0-105024069957,Regulatory Focus Theory Induced Micro-Expression Analysis with Structured Representation Learning,Computer_Vision_and_Pattern_Recognition
2498,2-s2.0-105012531761,Pixel-wise recognition for holistic surgical scene understanding,Computer_Vision_and_Pattern_Recognition
2499,2-s2.0-105034676068,Voltage-Tunable GaN/AlN Quantum-Disk-in-Nanowire Vision Sensor for In-Sensor Image Enhancement and Human Action Recognition,Computer_Vision_and_Pattern_Recognition
2500,2-s2.0-105005602103,HyperSegmenter: Reappraising the potential of large kernel CNN architecture in efficient semantic segmentation,Computer_Vision_and_Pattern_Recognition
2501,2-s2.0-105024078417,Towards Hazardous Activity Recognition for A Novel Real-World Dataset,Computer_Vision_and_Pattern_Recognition
2502,2-s2.0-105024076117,Efficient Fire Detection System Using Custom Deep Learning Models,Computer_Vision_and_Pattern_Recognition
2503,2-s2.0-105019804857,Multimodal Feature Fusion with Hybrid CNN for Real-Time Sign Language Recognition in Human–Robot Interaction,Computer_Vision_and_Pattern_Recognition
2504,2-s2.0-105020943883,MoA-VR: A Mixture-of-Agents System Toward All-in-One Video Restoration,Computer_Vision_and_Pattern_Recognition
2505,2-s2.0-105037418570,EmotiFusionX: An Explainable Multimodal Emotion Recognition Model Using EEG Signals and Facial Expressions,Computer_Vision_and_Pattern_Recognition
2506,2-s2.0-105013255575,Hybrid Method of Image Analysis Based on Artificial Intelligence Technologies and Fuzzy Sets,Computer_Vision_and_Pattern_Recognition
2507,2-s2.0-105002246458,Bangla sign language translator for deaf and speech impaired people using deep LSTM,Computer_Vision_and_Pattern_Recognition
2508,2-s2.0-85210283069,Spike-VisNet: A novel framework for visual recognition with FocusLayer-STDP learning,Computer_Vision_and_Pattern_Recognition
2509,2-s2.0-85198999975,"A systematic literature review of visual feature learning: deep learning techniques, applications, challenges and future directions",Computer_Vision_and_Pattern_Recognition
2510,2-s2.0-105036554506,Design and Development of a Real-Time Face Recognition Attendance Framework with GUI,Computer_Vision_and_Pattern_Recognition
2511,2-s2.0-105008767574,An inclusive review on deep learning techniques and their scope in handwriting recognition,Computer_Vision_and_Pattern_Recognition
2512,2-s2.0-105036826585,Dynamic gesture recognition based on multi-feature combination and feature enhancement,Computer_Vision_and_Pattern_Recognition
2513,2-s2.0-105024651505,ArecaNet: Robust Facial Emotion Recognition via Assembled Residual Enhanced Cross-Attention Networks for Emotion-Aware Human–Computer Interaction,Computer_Vision_and_Pattern_Recognition
2514,2-s2.0-105013112774,A Smart Textile-Based Tactile Sensing System for Multi-Channel Sign Language Recognition,Computer_Vision_and_Pattern_Recognition
2515,2-s2.0-105024756960,Adjacent paired LBP and enhanced HOG for improved facial expression recognition,Computer_Vision_and_Pattern_Recognition
2516,2-s2.0-85217534232,A concept-aware explainability method for convolutional neural networks,Computer_Vision_and_Pattern_Recognition
2517,2-s2.0-105000780943,Hybrid Attendance Management System: Utilizing Computer Vision and Deep Learning,Computer_Vision_and_Pattern_Recognition
2518,2-s2.0-105017497549,DPIBP: Dining Philosophers Problem-Inspired Binary Patterns for Facial Expression Recognition,Computer_Vision_and_Pattern_Recognition
2519,2-s2.0-105007604833,End-to-end pose-action recognition via implicit pose encoding and multi-scale skeleton modeling,Computer_Vision_and_Pattern_Recognition
2520,2-s2.0-105033347716,A Proposal for Action Recognition under Limited Resources: A Frame Selection Strategy with HMMs,Computer_Vision_and_Pattern_Recognition
2521,2-s2.0-105033347839,Analysis of Face Recognition and Face Detection Using Deep Learning and Machine Learning Models,Computer_Vision_and_Pattern_Recognition
2522,2-s2.0-105034221367,Human Action Recognition in Videos using TensorFlow based on Features,Computer_Vision_and_Pattern_Recognition
2523,2-s2.0-85210515229,X-ray security inspection for real-world rail transit hubs: a wide-ranging dataset and detection model with incremental learning block,Computer_Vision_and_Pattern_Recognition
2524,2-s2.0-105034458809,Development and Experimental Verification of an Automated Grasping and Assembly System for Industrial Glass Workpieces Based on 2D Vision and Vision Master,Computer_Vision_and_Pattern_Recognition
2525,2-s2.0-105015210422,Enhancing real-time patient activity recognition for consistent performance in varying illumination and complex indoor environment,Computer_Vision_and_Pattern_Recognition
2526,2-s2.0-105003052120,Improving Objects Detection in Video with a Proposed 1D CNN Model,Computer_Vision_and_Pattern_Recognition
2527,2-s2.0-85213965746,Integrating Computer Vision and Pattern Recognition in Fraud Detection for Financial Accounts,Computer_Vision_and_Pattern_Recognition
2528,2-s2.0-105025770490,Recognition of feature points of multi-type weld seam based on pattern recognition,Computer_Vision_and_Pattern_Recognition
2529,2-s2.0-105013597018,Vision-Language Models for Design Concept Generation: An Actor-Critic Framework,Computer_Vision_and_Pattern_Recognition
2530,2-s2.0-85217181304,Pre-trained Trojan Attacks for Visual Recognition,Computer_Vision_and_Pattern_Recognition
2531,2-s2.0-105002826780,SFCE-VT: Spatial feature fusion and contrast-enhanced visual transformer for fine-grained agricultural pests visual classification,Computer_Vision_and_Pattern_Recognition
2532,2-s2.0-105013515842,An integrated deep learning framework using adaptive enhanced vision fusion and modified mobilenet architecture for precision classification of skin diseases with enhanced diagnostic performance,Computer_Vision_and_Pattern_Recognition
2533,2-s2.0-105008681015,Saliency Matters: From Nodes to Objects,Computer_Vision_and_Pattern_Recognition
2534,2-s2.0-105000950198,AAPMatcher: Adaptive attention pruning matcher for accurate local feature matching,Computer_Vision_and_Pattern_Recognition
2535,2-s2.0-105013124640,Unsupervised Binary Classifier-Based Object Detection Algorithm with Integrated Background Subtraction Suitable for Use with Aerial Imagery,Computer_Vision_and_Pattern_Recognition
2536,2-s2.0-105017729145,Residential Style Recognition Simulation Application Based on Computer Vision,Computer_Vision_and_Pattern_Recognition
2537,2-s2.0-105012617533,Pose-guided token selection for the recognition of activities of daily living,Computer_Vision_and_Pattern_Recognition
2538,2-s2.0-105016500500,Human visual grouping based on within- and cross-area temporal correlations,Computer_Vision_and_Pattern_Recognition
2539,2-s2.0-105026943096,A general method to derive independent affine geometric invariants of color images,Computer_Vision_and_Pattern_Recognition
2540,2-s2.0-105022514810,A WiFi CSI-Based Human Activity Recognition Method with Adaptive Change Point Detection and CNN-MHA Architecture,Computer_Vision_and_Pattern_Recognition
2541,2-s2.0-105005394560,A Review of Deep Learning Based Human Activity Recognition System,Computer_Vision_and_Pattern_Recognition
2542,2-s2.0-105010127517,Text-line Segmentation Techniques for Arabic Handwritten Documents: A Review,Computer_Vision_and_Pattern_Recognition
2543,2-s2.0-105024903201,Towards Richer Insights in Human-Centred Observation Studies: Combining Thematic Analysis and Computer Vision,Computer_Vision_and_Pattern_Recognition
2544,2-s2.0-105004070986,An integrated attention-guided deep convolutional neural network for facial expression recognition in the wild,Computer_Vision_and_Pattern_Recognition
2545,2-s2.0-105005183650,Recent Advances in Human Activity Recognition Techniques: A Comprehensive Review,Computer_Vision_and_Pattern_Recognition
2546,2-s2.0-105030651958,III-Nitride Optical Devices with Epoxy Lenses for Braille Character Recognition,Computer_Vision_and_Pattern_Recognition
2547,2-s2.0-85211253116,M4Net: Multi-level multi-patch multi-receptive multi-dimensional attention network for infrared small target detection,Computer_Vision_and_Pattern_Recognition
2548,2-s2.0-105042402313,Comparative Analysis of Machine Learning Models for Handwritten Digit Recognition using CRISP-DM,Computer_Vision_and_Pattern_Recognition
2549,2-s2.0-105041654590,Fine-Grained Cat Breed Recognition with Global Context Vision Transformer,Computer_Vision_and_Pattern_Recognition
2550,2-s2.0-105029360488,STFNet: A Spatio-Temporal Feature Fusion Network for Human Activity Recognition Based on mmWave Radar Point Clouds,Computer_Vision_and_Pattern_Recognition
2551,2-s2.0-105004997528,FarmSeg_VLM: A farmland remote sensing image segmentation method considering vision-language alignment,Computer_Vision_and_Pattern_Recognition
2552,2-s2.0-105025665199,An Internet of Things Approach to Vision-Based Livestock Monitoring: PTZ Cameras for Dairy Cow Identification,Computer_Vision_and_Pattern_Recognition
2553,2-s2.0-105005753575,Promoting Comprehension and Engagement in Introductory Data and Statistics for Blind and Low-Vision Students: A Co-Design Study,Computer_Vision_and_Pattern_Recognition
2554,2-s2.0-105034215977,Explainable Vision Transformers for Vein Biometric Recognition,Computer_Vision_and_Pattern_Recognition
2555,2-s2.0-105012196509,Evaluating Suprasegmental Features for Phonological Fusion and Spectrogram-Based Speech Command Recognition,Computer_Vision_and_Pattern_Recognition
2556,2-s2.0-105006694004,Feature Fusion Graph Consecutive-Attention Network for Skeleton-Based Tennis Action Recognition,Computer_Vision_and_Pattern_Recognition
2557,2-s2.0-105006805879,Adaptive feature expansion and fusion model for precast component segmentation,Computer_Vision_and_Pattern_Recognition
2558,2-s2.0-105021543755,Real-time face detection and local binary patterns histograms-based face recognition on Raspberry Pi with OpenCV,Computer_Vision_and_Pattern_Recognition
2559,2-s2.0-85208969944,Dynamic gesture recognition using hand pose-based neural networks for sign language interpretation,Computer_Vision_and_Pattern_Recognition
2560,2-s2.0-85210838025,Vision-Based Abnormal Action Dataset for Recognising Body Motion Disorders,Computer_Vision_and_Pattern_Recognition
2561,2-s2.0-105036977009,Improved Adaptive Graph Convolutional Networks for Human Action Recognition,Computer_Vision_and_Pattern_Recognition
2562,2-s2.0-105011346485,RAFID: A Hybrid ResNet50-ViT Framework for Arabic Sign Language Recognition in Healthcare,Computer_Vision_and_Pattern_Recognition
2563,2-s2.0-105009407667,Spak-Net: A Lightweight Convolutional Neural Network for Activity Recognition with Wearable Inertial Sensors,Computer_Vision_and_Pattern_Recognition
2564,2-s2.0-105025758022,A study of human body model registration based on improved non-rigid ICP algorithm,Computer_Vision_and_Pattern_Recognition
2565,2-s2.0-105012958295,FocusTrack: Enhancing object detection and tracking for small and ambiguous objects,Computer_Vision_and_Pattern_Recognition
2566,2-s2.0-105001572511,Smart Attendance By Using Face Recognition,Computer_Vision_and_Pattern_Recognition
2567,2-s2.0-105024952642,A Tailored Convolutional Neural Network Architecture with Hyperparameter Tuning for Grapevine Variety Identification,Computer_Vision_and_Pattern_Recognition
2568,2-s2.0-105034873091,EEG-Based Analysis and Recognition of Human Brain Activity Post Yoga and Meditation Using Vision Transformer with Residual Temporal Convolution Network,Computer_Vision_and_Pattern_Recognition
2569,2-s2.0-105021087346,Hierarchical graph-guided contextual representation learning for Neurodegenerative pattern recognition in MRI,Computer_Vision_and_Pattern_Recognition
2570,2-s2.0-105024564353,Physiotherapy Exercises Recognition for Scoliosis Patients with Raspberry Pi-Based Computer Vision,Computer_Vision_and_Pattern_Recognition
2571,2-s2.0-105016002934,Locomotion Mode Recognition Based on Inception-Enhanced Vision Transformer Method With Kolmogorov-Arnold Network Fusion,Computer_Vision_and_Pattern_Recognition
2572,2-s2.0-105027274753,GHRT-DETR: Gaussian-aware feature enhancement and histogram prior-based RT-DETR for infrared small target detection,Computer_Vision_and_Pattern_Recognition
2573,2-s2.0-105005000746,Real-time and accurate stereo matching via tri-fusion volume for stereo vision,Computer_Vision_and_Pattern_Recognition
2574,2-s2.0-105002814325,Driving scene image Dehazing model based on multi-branch and multi-scale feature fusion,Computer_Vision_and_Pattern_Recognition
2575,2-s2.0-105019039398,Supervised Domain Adaptation from Scene Text Recognition for Licence Plate Recognition,Computer_Vision_and_Pattern_Recognition
2576,2-s2.0-85211500447,A fast specular removal method for a single real image,Computer_Vision_and_Pattern_Recognition
2577,2-s2.0-85216974409,Leveraging Pattern Recognition based Fusion Approach for Pest Detection using Modified Artificial Hummingbird Algorithm with Deep Learning,Computer_Vision_and_Pattern_Recognition
2578,2-s2.0-85212869060,SMART-vision: survey of modern action recognition techniques in vision,Computer_Vision_and_Pattern_Recognition
2579,2-s2.0-105029975076,Action Recognition for Underwater Gesture Communication in Human Diver and Robot Teaming,Computer_Vision_and_Pattern_Recognition
2580,2-s2.0-105010304427,Video-Driven Artificial Intelligence for Predictive Modelling of Antimicrobial Peptide Generation: Literature Review on Advances and Challenges,Computer_Vision_and_Pattern_Recognition
2581,2-s2.0-105031368865,An Intelligent Real-Time Drowsiness Detection System Using Computer Vision And Facial Landmark Analysis For Enhanced Road Safety,Computer_Vision_and_Pattern_Recognition
2582,2-s2.0-105033619057,"Multi-Modal Emotion Recognition using Facial, Speech, and Unstructured Data for Personalized Music and Mental Health Monitoring",Computer_Vision_and_Pattern_Recognition
2583,2-s2.0-105013223926,RGB-D image-based real-time pose estimation algorithm for mobile robots with rectangular body,Computer_Vision_and_Pattern_Recognition
2584,2-s2.0-105013164903,Dynamic mountaineering team optimization for Tamil handwriting recognition,Computer_Vision_and_Pattern_Recognition
2585,2-s2.0-105021321441,Maturity classification of blueberry fruit from camera image for cultivation support system,Computer_Vision_and_Pattern_Recognition
2586,2-s2.0-105004884418,Hybrid Deep Learning Framework for Continuous User Authentication Based on Smartphone Sensors,Computer_Vision_and_Pattern_Recognition
2587,2-s2.0-105020789848,Enhanced Traffic Sign Recognition via RWKV with Deformable Attention,Computer_Vision_and_Pattern_Recognition
2588,2-s2.0-105011518289,A novel pain sentiment detection system utilizing a PainCapsule model and textual facial patterns,Computer_Vision_and_Pattern_Recognition
2589,2-s2.0-86000659743,"Revolutionizing biological digital twins: Integrating internet of bio-nano things, convolutional neural networks, and federated learning",Computer_Vision_and_Pattern_Recognition
2590,2-s2.0-105030108005,Harnessing Vision Transformers for Indian Sign Language Sentence Recognition from Videos,Computer_Vision_and_Pattern_Recognition
2591,2-s2.0-105035734196,Human Activity Recognition Using Conv-LSTM,Computer_Vision_and_Pattern_Recognition
2592,2-s2.0-105037338275,HFGCL: A Micro-expression Recognition Method Based on Hierarchical Spatio-Temporal Feature Perception and Graph Contrastive Learning,Computer_Vision_and_Pattern_Recognition
2593,2-s2.0-105004546750,Interpretable inverse iteration mean shift networks for clustering tasks,Computer_Vision_and_Pattern_Recognition
2594,2-s2.0-86000753756,Person identification using novel local triangular binary pattern-based texture descriptor,Computer_Vision_and_Pattern_Recognition
2595,2-s2.0-105003911624,Enhanced Microorganism Recognition and Counting in Water for Water Quality Assessment and Investigation Using Improved YOLOv7,Computer_Vision_and_Pattern_Recognition
2596,2-s2.0-105034884265,Neural-Enhanced Real-Time Hand Gesture Recognition: Adaptive Multi-Modal Fusion using MediaPipe for Intelligent Human-Computer Synergy,Computer_Vision_and_Pattern_Recognition
2597,2-s2.0-105003929146,Detection of stencil printing direction in printed circuit boards assembly using solder paste inspection data,Computer_Vision_and_Pattern_Recognition
2598,2-s2.0-86000436219,Dual-stage temporal perception network for continuous sign language recognition,Computer_Vision_and_Pattern_Recognition
2599,2-s2.0-105000194031,KiRV: Robust Human Identification via Multimodal Learning Based on Kinetic Gait Features of Radar and Vision,Computer_Vision_and_Pattern_Recognition
2600,2-s2.0-105016099422,"Autonomous control of unmanned aerial vehicles: applications, requirements, challenges",Computer_Vision_and_Pattern_Recognition
2601,2-s2.0-105007284054,Vigilance Alertness System,Computer_Vision_and_Pattern_Recognition
2602,2-s2.0-105024078947,PhysLab: A Benchmark Dataset for Multi-Granularity Visual Parsing of Physics Experiments,Computer_Vision_and_Pattern_Recognition
2603,2-s2.0-105000977344,Computer vision based approaches for fish monitoring systems: a comprehensive study,Computer_Vision_and_Pattern_Recognition
2604,2-s2.0-105024845792,Anti-AI camouflage for naval vessels,Computer_Vision_and_Pattern_Recognition
2605,2-s2.0-105026984955,Real-time Activity-Aware Video Streaming While Preserving Privacy,Computer_Vision_and_Pattern_Recognition
2606,2-s2.0-85217709872,NSGA-II optimized deep autoencoders for enhanced multi-criteria recommendation system,Computer_Vision_and_Pattern_Recognition
2607,2-s2.0-105022613425,Spatial–Temporal Video Analysis For Advanced Traffic Conflict Detection And Risk Assessment Using Yolov8 And Attention-Enhanced Safety Metrics,Computer_Vision_and_Pattern_Recognition
2608,2-s2.0-105006647363,Towards Responsible Software Systems by Leveraging Noise for Context-Aware Interpretable Gesture Recognition,Computer_Vision_and_Pattern_Recognition
2609,2-s2.0-105025588624,JONES-19: A Cultural Image Dataset Based on The Grammar of Ornament,Computer_Vision_and_Pattern_Recognition
2610,2-s2.0-85219211920,Smart Attendance System by Facial Recognition,Computer_Vision_and_Pattern_Recognition
2611,2-s2.0-105004462016,A survey on visual saliency detection approaches and attention models,Computer_Vision_and_Pattern_Recognition
2612,2-s2.0-105007063274,A Lightweight Pedestrian Tracking Target Detection Algorithm,Computer_Vision_and_Pattern_Recognition
2613,2-s2.0-105034835902,Gesture Recognition using IR Sensor Camera,Computer_Vision_and_Pattern_Recognition
2614,2-s2.0-105034903510,Facial Emotion Recognition using Deep Learning,Computer_Vision_and_Pattern_Recognition
2615,2-s2.0-105003383531,Technical note: Impact of tissue section thickness on accuracy of cell classification with a deep learning network,Computer_Vision_and_Pattern_Recognition
2616,2-s2.0-105011056872,Spot pattern recognition and optimization of semiconductor lasers based on computer vision and deep learning,Computer_Vision_and_Pattern_Recognition
2617,2-s2.0-105003996375,AS-Det: Active Sampling for Adaptive 3D Object Detection in Point Clouds,Computer_Vision_and_Pattern_Recognition
2618,2-s2.0-105037153681,HTHTA-ViT++: An Efficient Vision Transformer with Hierarchical GRU Guided Token Attention,Computer_Vision_and_Pattern_Recognition
2619,2-s2.0-105032511921,Robust Single-shot Structured Light 3D Imaging via Neural Feature Decoding,Computer_Vision_and_Pattern_Recognition
2620,2-s2.0-105006787206,3D Micro-Expression Recognition Based on Adaptive Dynamic Vision,Computer_Vision_and_Pattern_Recognition
2621,2-s2.0-105024878302,Semantic Anomaly Detection in Human Trajectories: Preserving Behavioral Patterns Through Calendar Representations,Computer_Vision_and_Pattern_Recognition
2622,2-s2.0-105000909205,Design and Application of Clerical Style Recognition System Based on Data Mining Algorithm,Computer_Vision_and_Pattern_Recognition
2623,2-s2.0-105030341141,Financial Pattern Recognition Using Feature Extraction and Classification,Computer_Vision_and_Pattern_Recognition
2624,2-s2.0-105010764367,Computer Vision for Human Activity Recognition in Crime Detection,Computer_Vision_and_Pattern_Recognition
2625,2-s2.0-105001472185,A systematic literature review of machine learning approaches for class-wise recognition of Alzheimer’s disease using neuroimaging-based brain disorder analysis,Computer_Vision_and_Pattern_Recognition
2626,2-s2.0-85214473246,Temporally Deformable Convolution for Gait Recognition,Computer_Vision_and_Pattern_Recognition
2627,2-s2.0-105032629075,Garbage Vulnerable Point Monitoring using IoT and Computer Vision,Computer_Vision_and_Pattern_Recognition
2628,2-s2.0-105001640458,A Novel Computer Vision-Based Approach to Mitigating Fall Risks in the Elderly through Spatial-Channel Decoupled Downsampling in YOLOv10,Computer_Vision_and_Pattern_Recognition
2629,2-s2.0-105035382183,Towards Interpretable and Trustworthy Time Series Reasoning: A BlueSky Vision,Computer_Vision_and_Pattern_Recognition
2630,2-s2.0-105004373832,SFSWTS: A spatial-frequency shifted windows and time self-attention network for EEG emotion recognition,Computer_Vision_and_Pattern_Recognition
2631,2-s2.0-105011938278,Research on agricultural machinery behavior pattern recognition method based on computer vision,Computer_Vision_and_Pattern_Recognition
2632,2-s2.0-105037575706,Advanced Real-Time Face Recognition: Leveraging LBPH and OpenCV for Enhanced Accuracy and Efficiency,Computer_Vision_and_Pattern_Recognition
2633,2-s2.0-105031399772,Computer Vision-Based Consumer Behavior Analysis Framework for Retail Store Layout Optimization,Computer_Vision_and_Pattern_Recognition
2634,2-s2.0-105006713817,A multimodal deep learning framework for constructing a market sentiment index from stock news,Computer_Vision_and_Pattern_Recognition
2635,2-s2.0-85218426238,MSF-Net: Multi-stage fusion network for emotion recognition from multimodal signals in scalable healthcare,Computer_Vision_and_Pattern_Recognition
2636,2-s2.0-85198346167,A method for recognizing facial expression intensity based on facial muscle variations,Computer_Vision_and_Pattern_Recognition
2637,2-s2.0-105020380405,Pose and Illumination Invariant Face Recognition in Video via Motion Analysis and Texture Feature Optimization,Computer_Vision_and_Pattern_Recognition
2638,2-s2.0-105022422086,SKDeiTNet: Irregular Scene Text Recognition Using Sparse Attention Mechanism with Kullback Leibler Diverse Loss-based Data Efficient Image Transformer,Computer_Vision_and_Pattern_Recognition
2639,2-s2.0-105009124452,Housed pig identification and tracking for precision livestock farming,Computer_Vision_and_Pattern_Recognition
2640,2-s2.0-105037327119,MediaPipe-Driven Real-Time Hand Gesture Recognition: An Embedded AI Framework for Adaptive Human-Computer Synergy,Computer_Vision_and_Pattern_Recognition
2641,2-s2.0-105032324903,Poster Abstract: On-Shelf Weight Difference Estimation Through Active Vibration Sensing,Computer_Vision_and_Pattern_Recognition
2642,2-s2.0-105033146963,HapticVLM: VLM-Driven Texture Recognition Aimed at Intelligent Haptic Interaction,Computer_Vision_and_Pattern_Recognition
2643,2-s2.0-105004880023,ChildACT: Child Action Recognition Dataset in RGB Data,Computer_Vision_and_Pattern_Recognition
2644,2-s2.0-105019302813,Crime Pattern Recognition with Gesture Spotting Analysis,Computer_Vision_and_Pattern_Recognition
2645,2-s2.0-105046947704,Mamba in Speech: Towards an Alternative to Self-Attention,Computer_Vision_and_Pattern_Recognition
2646,2-s2.0-105015087797,Hybridization of attention mechanism based CNN bi-directional LSTM model for enhancing HAR,Computer_Vision_and_Pattern_Recognition
2647,2-s2.0-105004653960,Food Recognition in Computer Vision: A Review of Techniques and Future Directions,Computer_Vision_and_Pattern_Recognition
2648,2-s2.0-105006649687,Graph regularized One-hot-constrained nonnegative matrix factorization for data representation,Computer_Vision_and_Pattern_Recognition
