"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Cited by","DOI","Link","Abstract","Author Keywords","Index Keywords","Document Type","Publication Stage","Open Access","Source","EID"
"Han X.; Xu Z.","Han, Xuechun (60277202100); Xu, Zhuo (59460337900)","60277202100; 59460337900","Multi-target Detection and Classification via an Integration Learning Network based on Enhanced RepViT","2025","Proceedings of 2025 9th International Conference on Electronic Information Technology and Computer Engineering, EITCE 2025","","","","227","232","0","10.1145/3766671.3766712","https://www.scopus.com/pages/publications/105026559883?origin=resultslist","Multi-target detection has become an important task in computer vision, especially with the development of deep learning algorithms such as YOLOv10. However, challenges such as class imbalance and detecting small or dense targets remain. To cope with these challenges, novel network architectures that can effectively balance accuracy, efficiency, and robustness are needed. In this paper, we propose a multi-target detection and classification framework based on an integrated learning network and an improved RepViT backbone. In particular, it leverages the efficient feature extraction and enhanced representation learning capabilities of RepViT while incorporating architectural optimizations of YOLOv10 to improve global representation and address class imbalance. In addition, the model's up-sampling is replaced with a dysample using point resampling, which further improves the model's detection efficiency. Experimental evaluations on the Driving dataset show that the proposed framework significantly outperforms the original YOLOv10 network, especially in challenging multi-target detection tasks. © 2025 Copyright held by the owner/author(s).","classification; Dysample; Multi-target detection; RepViT; YOLOv10","Computer vision; Deep learning; Efficiency; Learning algorithms; Learning systems; Target tracking; Class imbalance; Classification framework; Detection framework; Dysample; Learning network; Multi-target detection; Network-based; Repvit; Target detection and classifications; YOLOv10; Classification (of information)","Conference paper","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-105026559883"
"Zhang S.; Zhang J.; Le F.; Wang Z.","Zhang, Shuheng (57611424100); Zhang, Junhan (60263263000); Le, Feiyang (60263453300); Wang, Zhiguo (57613426200)","57611424100; 60263263000; 60263453300; 57613426200","Teaching Reform and Practical Exploration of Online IT Certification Training Courses Empowered by AI: - A Case Study of ""Information System Project Management Professional""","2025","Proceedings of 2025 8th International Conference on Computer Information Science and Artificial Intelligence, CISAI 2025","","","","1501","1506","0","10.1145/3773365.3773601","https://www.scopus.com/pages/publications/105026346154?origin=resultslist","The current ISPMA (Information Systems Project Management Professional) certification training faces problems such as content homogenization, lack of practical scenarios, and lagging assessment. This paper proposes a dual-driven model for AI course construction and application based on the integration of knowledge graphs, intelligent agents, and teaching concepts, clarifying the framework and implementation path of AI course construction. During the teaching reform process, by building knowledge graphs, learning intelligent agents, and designing personalized learning paths, effective teaching reforms are carried out. Through a controlled experiment design, effect size gradient analysis, and professional heterogeneity deconstruction, the results show that the AI course can increase the pass rate of trainees by 60%, reduce the learning time by 17%, and significantly improve their knowledge integration ability and decision-making logical ability; it is confirmed that structured educational intervention can break the linear relationship between ""time and effect"", achieving a nonlinear leap in high-order abilities. The dual-driven model of AI course construction and application based on artificial intelligence provides a reusable technical path for the intelligent transformation of vocational certification education. © 2025 Copyright held by the owner/author(s).","AI course; intelligent agent; knowledge graph; personalized learning; vocational certification education","Apprentices; Computer software reusability; Curricula; Decision making; E-learning; Information use; Knowledge graph; Knowledge management; Management information systems; Personnel training; Professional aspects; Project management; Teaching; AI course; Certification training; Course constructions; Information system projects; Knowledge graphs; Management professionals; Personalized learning; Teaching reforms; Training course; Vocational certification education; Intelligent agents","Conference paper","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-105026346154"
"Gan Y.","Gan, Yulong (59245332000)","59245332000","A Survey on the Evolution of Embedded CPUs: Architectural Innovations and Intelligent Computing Challenges","2025","Proceedings of 2025 9th International Conference on Electronic Information Technology and Computer Engineering, EITCE 2025","","","","1168","1173","0","10.1145/3766671.3766873","https://www.scopus.com/pages/publications/105026558348?origin=resultslist","As artificial intelligence (AI), the Internet of Things (IoT), and high-performance computing (HPC) continue to reshape the technological landscape, embedded CPUs have entered a transformative phase marked by notable architectural shifts and growing demands in intelligent processing. Transitioning from traditional RISC-based frameworks to increasingly heterogeneous architectures, these processors are being redesigned to balance energy efficiency, computational capability, and specialized acceleration to serve a wide spectrum of application scenarios. This article explores the historical and technical trajectory of embedded CPU development, sheds light on breakthrough innovations - such as the open-source rise of RISC-V, advancements in edge AI, and emerging strategies for ultra-low-power design - and critically examines the challenges that persist, including constrained hardware environments, fragmented software ecosystems, and evolving security risks. Looking ahead, the discussion highlights how future embedded CPU systems may benefit from refined architecture, smarter system-level integration, and more cohesive ecosystem collaboration to better align with the next generation of intelligent computing. © 2025 Copyright held by the owner/author(s).","Complex instruction set computing; Embedded CPU; Heterogeneous computing; Intelligent computing challenges; Low-power systems and energy-aware computing","Architecture; Computer hardware; Ecosystems; Energy efficiency; Green computing; Information management; Integrated circuit design; Intelligent computing; Internet of things; Open source software; Open systems; Power management; Program processors; Reduced instruction set computing; Complex instruction set computing; Embedded CPU; Energy-aware computing; Heterogeneous computing; Instruction set; Intelligent computing challenge; Low power/energy; Low-power system and energy-aware computing; Low-power systems; System-Aware; Embedded systems","Conference paper","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-105026558348"
"Huang W.","Huang, Weining (57216628520)","57216628520","Research on Precise Service Models and Strategies for University Libraries Driven by Big Data","2025","Proceedings of 2025 International Symposium on Machine Learning and Social Computing, MLSC 2025","","","","104","108","0","10.1145/3778450.3778467","https://www.scopus.com/pages/publications/105026448215?origin=resultslist","Under the strategic frameworks of ""Education Informatization 2.0""and ""Digital China,""university libraries are accelerating their transformation into intelligent knowledge hubs, with precision services emerging as their core development strategy. This paper, based on big data principles, conducts an in-depth analysis of the challenges university libraries face in areas such as data governance, technology application, talent development, ethical standards, and organizational mechanisms. Building on this analysis, a precision service model integrating cutting-edge computer technologies is proposed, along with specific implementation strategies across six dimensions: data ecosystem construction, user profiling, intelligent product development, talent cultivation planning, assessment mechanism improvement, and strengthened ethical safeguards [1] [2] [3]. Research indicates that integrating big data, knowledge graphs, and generative AI can significantly enhance resource matching efficiency (experiments show a 37.6% improvement in Top-5 recommendation accuracy), thereby redefining the library's role as a bridge in teaching and research. However, challenges such as data integration complexity, privacy protection, and interdepartmental collaboration remain major constraints. This paper provides a technical framework and implementation path for university library digital transformation that combines theoretical depth with practical feasibility. © 2025 Copyright held by the owner/author(s).","Big data; data governance; generative AI; intelligent recommendations; precision services; privacy protection; university libraries; user profiling","Artificial intelligence; Computer privacy; Data integration; Data privacy; Digital libraries; Ethical technology; Human engineering; Information systems; Libraries; Metadata; Product development; Strategic planning; Data governances; Generative AI; Intelligent recommendation; Precision service; Privacy protection; Service modeling; Service strategy; Strategic frameworks; University libraries; User's profiling; Big data","Conference paper","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-105026448215"
"Wang Y.; Jia Q.; Wang S.; Hu H.; Miao C.","Wang, Yan (59983709900); Jia, Qi (56352064400); Wang, Suzhen (56006649400); Hu, Hang (55541315600); Miao, Chengming (60263227400)","59983709900; 56352064400; 56006649400; 55541315600; 60263227400","Frequency Selection Strategies for FHSS Communication Systems Integrated with Deep Learning","2025","Proceedings of 2025 8th International Conference on Computer Information Science and Artificial Intelligence, CISAI 2025","","","","1147","1152","0","10.1145/3773365.3773546","https://www.scopus.com/pages/publications/105026342666?origin=resultslist","In the context of complex and ever-changing communication environments, frequency selection in FHSS communication systems has become a crucial aspect for enhancing system performance. This paper innovatively puts forward a frequency selection strategy for FHSS communication systems integrated with deep learning. A deep neural network model is constructed, in which the Long Short-Term Memory network (LSTM) is employed to capture the sequential characteristics of the communication environment, and combined with the Convolutional Neural Network (CNN) to extract the spatial features of interference signals, fully extracting the hidden information within the data. The model training is based on historical communication data, covering information such as different interference types, intensities, and spectrum utilization rates from corresponding periods. In practical applications, the environmental parameters collected in real time are input into the well-trained model, which promptly outputs optimized frequency selection schemes. Verified by a large number of simulation experiments, compared with the traditional frequency selection strategy based on static spectrum sensing, this strategy can reduce the probability of communication interruption by approximately 35% in scenarios with strong interference, increase the average spectrum utilization rate by 20%, and decrease the bit error rate to 40% of its original value. It effectively guarantees the stability and high efficiency of communication and provides valuable technical support for the reliable operation of modern communication systems. © 2025 Copyright held by the owner/author(s).","anti-interference performance; convolutional neural network; deep learning; FHSS communication systems; frequency selection; long short-term memory network","Bit error rate; Convolution; Convolutional neural networks; Data communication systems; Deep neural networks; Learning systems; Signal interference; Anti-interference; Anti-interference performance; Communications systems; Convolutional neural network; Deep learning; FHSS communication system; Frequency selection; Long short-term memory network; Memory network; Performance; Short term memory; Long short-term memory","Conference paper","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-105026342666"
"Lu W.; Yang Y.; Wei W.; Yin C.","Lu, Wenxin (57219940372); Yang, Yuantao (57193415799); Wei, Wenxia (57216951501); Yin, Changsheng (56005182700)","57219940372; 57193415799; 57216951501; 56005182700","Research on the Method of Integrating Large Language Model into Applied Text Generation Workflow","2025","Proceedings of 2025 9th International Conference on Electronic Information Technology and Computer Engineering, EITCE 2025","","","","1140","1145","0","10.1145/3766671.3766868","https://www.scopus.com/pages/publications/105026554543?origin=resultslist","Applied Text is an important carrier and link for information dissemination and communication. With the increasing richness of production and life in human society, the diversity and complexity of applied text generation are becoming increasingly obvious. However, due to the limitations of subjective factors such as individual knowledge, work experience and time cost, manual writing inevitably has problems such as unreasonable framework and incomplete content. The birth of large language model has brought new opportunities for applied text generation. The large language model has the advantages of semantic understanding, text generation and information integration, and can assist in writing tasks such as literature search and framework construction. To solve the problem of how to scientifically integrate the applied text generation process and the function of the large language model, this paper introduces the event schema induction method, and proposes a human-computer collaborative writing mode based on the large language model, which consists of three steps: ""passage retrieval - initial architecture extraction - item expansion"". Comparison experiment of human and machine writing shows that this method can significantly improve the writing efficiency and maximize the guarantee of reasonable framework and complete content of the document. © 2025 Copyright held by the owner/author(s).","Natural language generation; Pre-trained language models; Schema learning; Text generation","Computational linguistics; Distributed computer systems; Information dissemination; Natural language processing systems; Human society; Knowledge work; Language model; Natural language generation; Pre-trained language model; Schema learning; Text generations; Work experience; Work time; Work-flows; Semantics","Conference paper","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-105026554543"
"Ouyang J.","Ouyang, Jian (60265131900)","60265131900","AI Based Financial Text Classification Optimizing Annual Report Risk Identification with BERT Model","2025","Proceedings of 2025 International Symposium on Machine Learning and Social Computing, MLSC 2025","","","","277","280","1","10.1145/3778450.3778494","https://www.scopus.com/pages/publications/105026446395?origin=resultslist","With the expansion of corporate information disclosure, the identification of risk information in financial annual reports has become a critical task in financial analysis. This paper proposes a hybrid financial text classification method integrating a contrastive learning mechanism into a BERT-TextCNN architecture to enhance the accuracy of risk identification in listed companies'annual reports. The model leverages the semantic understanding advantages of BERT and the local feature extraction capabilities of TextCNN feature extraction layer, while introducing a contrastive learning loss function to improve the distinction between similar risk features. Experiments on a self-constructed dataset of listed companies' annual reports show that the model achieves an accuracy of 95.7%, a macro-averaged precision of 94.9%, a macro-averaged recall of 94. 6%, and a macro-averaged F1-score of 94.2%, outperforms strong baselines on our dataset. This provides a new pathway for automatic financial risk identification, holding substantial theoretical and practical significance. © 2025 Copyright held by the owner/author(s).","Annual Report Analysis; BERT Model; Contrastive Learning; Deep Learning; Financial Text Classification; Risk Identification","Automatic identification; Classification (of information); Feature extraction; Finance; Financial data processing; Human engineering; Learning systems; Risk analysis; Risk assessment; Semantics; Text processing; Annual report analyze; Annual reports; BERT model; Corporate information; Deep learning; Financial text classification; Identification of risks; Information disclosure; Risk Identification; Text classification; Deep learning; Extraction","Conference paper","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-105026446395"
"Liang Y.; Zou J.; Li Z.","Liang, Yaqing (60277276100); Zou, Jianfeng (60205791200); Li, Zonghong (60278178700)","60277276100; 60205791200; 60278178700","Mining User Psychological Characteristics and Supply Chain Decision Support Based on Multimodal Sentiment Analysis Model","2025","Proceedings of 2025 9th International Conference on Electronic Information Technology and Computer Engineering, EITCE 2025","","","","943","948","0","10.1145/3766671.3766834","https://www.scopus.com/pages/publications/105026577223?origin=resultslist","Current supply chain decision-making faces the limitation of insufficient mining of user psychological characteristics. Traditional demand forecasting relies on structured data and ignores unstructured multimodal information such as user emotions and attitudes, resulting in delayed market response and inventory imbalance. This study aims to quantify user psychological characteristics through a multimodal sentiment analysis model to drive dynamic optimization of the supply chain. 1) This article collects user comments (text), customer service calls (audio), and product evaluation videos (visual) to construct a three metadata set; 2) It uses BERT+BiLSTM to process text features, OpenSmile to extract audio acoustic features, and 3D-CNN to analyze facial micro expressions; 3)It designs an attention fusion layer to integrate multimodal feature vectors and output user sentiment polarity (positive/negative) and psychological labels; 4) This article establishes a psychological feature supply chain parameter mapping model to adjust demand forecasting and replenishment strategies in real-time. Experimental results: The F1-score of the model sentiment classification reached 92.3%, and the average accuracy of psychological label prediction reached 95.31%; supply chain simulation shows that the decision support system integrating psychological characteristics reduces the prediction error by 19.7% and increases the inventory turnover rate by 12.1%. Multimodal sentiment analysis can deeply analyze user psychology, provide dynamic decision support for the supply chain, effectively alleviate the bullwhip effect and improve the efficiency of chain-end collaboration. © 2025 Copyright held by the owner/author(s).","3D-CNN; BERT+BiLSTM; Multimodal Sentiment; Psychological Feature Mining; Supply Chain Decision Support","Artificial intelligence; Behavioral research; Conformal mapping; Data mining; Decision making; Forecasting; Human engineering; Interactive computer systems; Product design; Sentiment analysis; Supply chains; 3d-CNN; BERT+BiLSTM; Decision supports; Feature mining; Multi-modal; Multimodal sentiment; Psychological characteristics; Psychological feature mining; Psychological features; Supply chain decision support; Decision support systems","Conference paper","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-105026577223"
"Brewer W.; Widener P.; Anantharaj V.; Wang F.; Beck T.; Shankar A.; Oral S.","Brewer, Wesley (57207843034); Widener, Patrick (60219578600); Anantharaj, Valentine (8278450900); Wang, Feiyi (7501312687); Beck, Tom (7202649659); Shankar, Arjun (60115796500); Oral, Sarp (57203054081)","57207843034; 60219578600; 8278450900; 7501312687; 7202649659; 60115796500; 57203054081","Data Readiness for Scientific AI at Scale","2025","54th International Conference on Parallel Processing, ICPP 2025 - Workshops Proceedings","","","","18","24","0","10.1145/3750720.3757282","https://www.scopus.com/pages/publications/105026445344?origin=resultslist","This paper examines how Data Readiness for AI (DRAI) principles apply to leadership-scale scientific datasets used to train foundation models. We analyze archetypal workflows across four representative domains - climate, nuclear fusion, bio/health, and materials - to identify common preprocessing patterns and domain-specific constraints. We introduce a two-dimensional readiness framework composed of Data Readiness Levels (raw to AI-ready) and Data Processing Stages (ingest to shard), both tailored to high performance computing (HPC) environments. This framework outlines key challenges in transforming scientific data for scalable AI training, emphasizing transformer-based generative models. Together, these dimensions form a conceptual maturity matrix that characterizes scientific data readiness and guides infrastructure development toward standardized, cross-domain support for scalable and reproducible AI for science.  © 2025 Copyright held by the owner/author(s).","AI-readiness; bioinformatics; climate science; data preprocessing; fusion research; high-performance computing; materials science; scientific datasets","Artificial intelligence; Data handling; Human engineering; Information systems; Information use; AI-readiness; Climate science; Data preprocessing; Foundation models; Fusion research; High-performance computing; Material science; Performance computing; Scientific data; Scientific dataset; Bioinformatics","Conference paper","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-105026445344"
"Du Y.; Zhou L.; Zhang J.","Du, Yinfu (59297293100); Zhou, Lili (57208302630); Zhang, Jianping (60278031800)","59297293100; 57208302630; 60278031800","Key technology of digital twin modeling for production process of flexible production line based on data","2025","Proceedings of 2025 9th International Conference on Electronic Information Technology and Computer Engineering, EITCE 2025","","","","1221","1226","0","10.1145/3766671.3767039","https://www.scopus.com/pages/publications/105026561355?origin=resultslist","This paper introduces a digital twin framework designed for flexible production lines. The framework aims to achieve real-time data collection and transmission in physical space through the development of a virtual simulation system, enabling synchronized motion with physical entities. It provides functions such as visual management, real-time monitoring, and data statistical analysis for flexible production lines. Additionally, it supports offline simulation to verify, evaluate, and optimize production plans. The overall architecture includes the data layer, model layer, technology development layer, system function layer, and application presentation layer. The process constraint [1] rule model is designed to model both hard and soft constraints in the production process, including various rules at the equipment and unit levels, ensuring the standardization and flexibility of the production process. © 2025 Copyright held by the owner/author(s).","Digital twin; flexible production; process constraint","Information management; Production control; Virtual reality; Flexible production; Flexible production lines; Key technologies; Process constraints; Production process; Real time data collections; Real time data transmission; Synchronized motion; Virtual simulation system; Visual management; Digital twin","Conference paper","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-105026561355"
"Cai H.; Wu D.; Xu J.; Liu X.; Zhu Y.; Shu X.; Li Y.; Yi B.","Cai, Hejiang (60135569300); Wu, Di (57044497000); Xu, Ji (57258806700); Liu, Xiang (57465483500); Zhu, Yiziting (57914363900); Shu, Xin (57914364000); Li, Yujie (55885638700); Yi, Bin (57200207630)","60135569300; 57044497000; 57258806700; 57465483500; 57914363900; 57914364000; 55885638700; 57200207630","End-to-End Autoencoder-MLP Framework for Sepsis Pre-diction","2025","Proceedings of 2025 9th International Conference on Electronic Information Technology and Computer Engineering, EITCE 2025","","","","760","764","0","10.1145/3766671.3766803","https://www.scopus.com/pages/publications/105026564500?origin=resultslist","Sepsis is a life-threatening condition that requires timely detection in intensive care settings. Traditional machine learning approaches, including Naïve Bayes, Support Vector Machine (SVM), Random Forest, and XGBoost, often rely on manual feature engineering and struggle with irregular, incomplete time-series data commonly present in electronic health records. We introduce an end-to-end deep learning framework integrating an unsupervised autoencoder for automatic feature extraction with a multilayer perceptron classifier for binary sepsis risk prediction. To enhance clinical applicability, we implement a customized down-sampling strategy that extracts high information-density segments during training and a non-overlapping dynamic sliding window mechanism for real-time inference. Preprocessed time-series data are represented as fixed-dimension vectors with explicit missingness indicators, mitigating bias and noise. We validate our approach on three ICU cohorts. Our end-to-end model achieves accuracies of 74.6%, 80.6%, and 93.5%, respectively, consistently outperforming traditional machine learning baselines. These results demonstrate the framework's superior robustness, generalizability, and clinical utility for early sepsis detection across heterogeneous ICU environments. © 2025 Copyright held by the owner/author(s).","AUTOENCODER; DEEP LEARNING; MISSING DATA HANDLING; MULTILAYER PERCEPTRON; SEPSIS PREDICTION","Artificial life; Barium compounds; Classification (of information); Classifiers; Data handling; Data mining; Electronic health record; Feature extraction; Intensive care units; Learning systems; Medical computing; Multilayer neural networks; Multilayers; Support vector machines; Time series; Unsupervised learning; Auto encoders; DEEP LEARNING; End to end; Intensive care; Life threatening conditions; Missing data; MISSING DATA HANDLING; Multilayers perceptrons; SEPSIS PREDICTION; Time-series data; Deep learning","Conference paper","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-105026564500"
"Kou M.; Wang J.; Li J.; Li R.; Li Z.","Kou, Menggang (57786506200); Wang, Jianzhou (56380147600); Li, Jingrui (57199423963); Li, Runze (59136413100); Li, Zhiwu (55588010000)","57786506200; 56380147600; 57199423963; 59136413100; 55588010000","A framework for photovoltaic power forecasting based on hybrid data reconstruction, neural network models fusion, and multi-objective optimization","2025","Engineering Applications of Artificial Intelligence","162","","112400","","","2","10.1016/j.engappai.2025.112400","https://www.scopus.com/pages/publications/105016884815?origin=resultslist","The intermittency of photovoltaic power seriously affects the safety and operation of the power grid. Accurate photovoltaic power forecasting is critical for a safe connection of large-scale solar energy to the grid. Despite the efforts of many researchers, current forecasting methodologies remain inadequate. To bridge this gap, leveraging the recent advancements in artificial intelligence algorithms, this work combines cutting-edge deep learning techniques and data preprocessing strategies to develop a forecasting system that comprehensively considers various influencing factors and integrates multiple deep learning neural networks. The framework enables deterministic forecasting and uncertainty analysis, providing reliable supporting information for accurate forecasting through hybrid decomposition data preprocessing and feature selection modules. Then, closed-form continuous-time (Cfc) neural networks are introduced as one of the core forecasting components. Theoretically, the validity of the combined model and the Pareto optimization process are proved. Practically, the multi-objective African vultures optimization (MoAvo) is employed to identify the Pareto optimal solution, integrate four models, and improve the model's adaptability to external environmental changes. The experimental results show that the average mean absolute percentage error (MAPE) of the designed combined system for 1–3 steps forecasting on the Yulara are 6.09 %, 8.15 %, and 10.03 %, respectively. The results demonstrate that the framework fully considers the influence of candidate variables on forecasting, offering significant advantages over comparison models. © 2025","Data preprocessing method; Deep learning; Multi-objective optimization algorithm; Photovoltaic power forecasting","Forecasting; Learning algorithms; Learning systems; Multiobjective optimization; Neural networks; Pareto principle; Photovoltaics; Solar energy; Solar power generation; Uncertainty analysis; Data preprocessing; Data preprocessing method; Deep learning; Multi-objective optimization algorithm; Multi-objectives optimization; Optimization algorithms; Photovoltaic power; Photovoltaic power forecasting; Power forecasting; Pre-processing method; Deep learning","Article","Final","","Scopus","2-s2.0-105016884815"
"Deng Q.; Zhang Z.; Tu X.; Wang Z.; Wu J.","Deng, Qi (59347160300); Zhang, Zuoxiu (60112062000); Tu, Xuyuan (58915665200); Wang, Zimuzhi (60111736800); Wu, Jun (57148895000)","59347160300; 60112062000; 58915665200; 60111736800; 57148895000","FDFNet: Feature-decision dual fusion network for intelligent fault diagnosis of rotating machinery under varying speed conditions","2025","Engineering Applications of Artificial Intelligence","162","","112423","","","3","10.1016/j.engappai.2025.112423","https://www.scopus.com/pages/publications/105016873803?origin=resultslist","Fault diagnosis is a critical technique for enhancing the reliability and security of rotating machinery. Existing diagnosis methods still have restricted generalization performance under speed variations owing to inadequate utilization of multisensor information. To address this problem, a novel feature-decision dual fusion network is proposed for fault diagnosis of rotating machinery under varying speed conditions. First, for each sensor, the frequency information learner is built to simultaneously extract global and local frequency domain features using global and local feature encoders. These features are then fused through a cross-attention mechanism to generate a sensor-specific initial classification decision. Subsequently, these individual sensor-wise decisions are fed into the decision dynamic ensemble to yield final fault diagnosis result. Moreover, an adaptive optimization strategy is designed to guide model learning generalizable features by flexibly adjusting the sensor loss weights during training. Finally, the effectiveness of the proposed method is validated on bearing and gearbox datasets. Experimental results demonstrate that the proposed method exhibits superior generalization and robustness for fault diagnosis under varying speed conditions. © 2025 Elsevier Ltd","Decision dynamic ensemble; Fault diagnosis; Feature-decision dual fusion; Rotating machinery","Electric fault currents; Failure analysis; Fault detection; Learning systems; Critical technique; Decision dynamic ensemble; Decision dynamics; Diagnosis methods; Dynamic ensemble; Fault diagnosis of rotating machineries; Faults diagnosis; Feature-decision dual fusion; Intelligent fault diagnosis; Varying speed conditions; Rotating machinery","Article","Final","","Scopus","2-s2.0-105016873803"
"Zeng X.; Yu W.; Lv R.; Cai J.; Kong Y.","Zeng, Xiaohua (57729575200); Yu, Wenye (60277853700); Lv, Ruiyu (60277703600); Cai, Jieping (57849505000); Kong, Yan (60277853800)","57729575200; 60277853700; 60277703600; 57849505000; 60277853800","A hybrid stock prediction model integrated improved differential evolution with Extreme Boosting Tree algorithm","2025","Proceedings of 2025 9th International Conference on Electronic Information Technology and Computer Engineering, EITCE 2025","","","","351","357","0","10.1145/3766671.3766734","https://www.scopus.com/pages/publications/105026569114?origin=resultslist","A hybrid model (IDE-XGBoost) that integrates an Improved Differential Evolution (IDE) algorithm with Extreme Gradient Boosting (XGBoost) for optimal feature selection and prediction is proposed. The IDE algorithm enhances global search capability through adaptive mutation and crossover strategies, while XGBoost leverages selected features for robust classification. Experiments on six major stock indices (e.g., S&P500, CSI 300) demonstrate that IDE-XGBoost achieves superior performance, with 86.3% accuracy and 0.852 AUC, outperforming benchmarks by 4.7% in accuracy and reducing runtime by 50%. This framework provides a scalable solution for real-time financial forecasting, offering practical value in dynamic investment decision-making. © 2025 Copyright held by the owner/author(s).","differential evolution algorithm; feature selection; machine learning; stock prediction; time series analysis","Adaptive boosting; Benchmarking; Decision making; Evolutionary algorithms; Forecasting; Information systems; Information use; Integrodifferential equations; Investments; Learning systems; Optimization; Prediction models; Boosting trees; Differential evolution algorithms; Features selection; Hybrid model; Improved differential evolutions; Machine-learning; Prediction modelling; Stock predictions; Time-series analysis; Tree algorithms; Feature extraction; Time series analysis","Conference paper","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-105026569114"
"Liu W.; Yan C.; Shao Y.","Liu, Wei (60263333300); Yan, Changshun (36656533700); Shao, Yong (57225720536)","60263333300; 36656533700; 57225720536","Safety-Aware Cosmetic Recommendation System via Three-Branch Hybrid Modeling: Highlighting Sensitization among Multidimensional Features","2025","Proceedings of 2025 8th International Conference on Computer Information Science and Artificial Intelligence, CISAI 2025","","","","1350","1356","1","10.1145/3773365.3773578","https://www.scopus.com/pages/publications/105026334126?origin=resultslist","In the highly competitive cosmetics market, an accurate and secure recommendation system is crucial for meeting consumer needs, enhancing user experience, and driving sales. In this paper, we first analyze the trends in cosmetics, user preferences, and other information for the selected dataset. Then we focus on the hybrid recommendation method under multidimensional feature fusion, taking into account the accuracy and safety of cosmetic recommendation, and construct an enhanced version of the three-branch hybrid recommendation model for the combination of statistical, textual, and allergic features by referring to VASNCNAJ's hybrid recommendation method and Liyun Pan's multidimensional evaluation of the hybrid recommendation method to construct an enhanced version of the three-branch hybrid recommendation model. We emphasize the allergic features as the innovative part of the recommendation. After comparing and analyzing various recommendation methods and models, we can effectively prevent consumers from falling into choice traps, improves the accuracy of the recommendation system, and ensures an accuracy rate exceeding 0.9, fully demonstrating the safety awareness of the recommendation results. © 2025 Copyright held by the owner/author(s).","Allergenic feature; Cosmetic recommendations; Hybrid recommended methods; Multi-dimensional feature","Human engineering; Safety engineering; User experience; User interfaces; Allergenic feature; Cosmetic recommendation; Hybrid model; Hybrid recommendation; Hybrid recommended method; Multi dimensional; Multi-dimensional feature; Recommendation methods; Safety-aware; Three-branch; Recommender systems","Conference paper","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-105026334126"
"Oh S.; Zhang L.; Yang Y.; Tuinstra M.","Oh, Sungchan (57211096000); Zhang, Libo (57203536814); Yang, Yang (55792895300); Tuinstra, Mitch (6701726073)","57211096000; 57203536814; 55792895300; 6701726073","An HPC Framework for Multi-Modal Plant Phenotyping Integrating Controlled Environment and Open Field Studies","2025","54th International Conference on Parallel Processing, ICPP 2025 - Workshops Proceedings","","","","120","125","0","10.1145/3750720.3758081","https://www.scopus.com/pages/publications/105026451220?origin=resultslist","This paper presents a systemic framework designed to advance multi-modal plant phenotyping research through the strategic use of high-performance computing (HPC) in agricultural science. Our framework addresses the unique challenges in high-throughput plant phenotyping (HTP) research, which integrate multi-mode imaging sensors such as RGB, hyperspectral, LiDAR, thermal, and X-ray computed tomography (CT) across indoor and outdoor environments. Our primary objective is to transform raw sensor data into research-ready plant phenotypical traits. This directly supports downstream agricultural research, such as in plant breeding, crop management, etc. The framework is structured into two main phases. The initial data processing occurs on non-HPC systems, utilizing operating system and license-specific software due to the specialized algorithms and knowledge required for each imaging data pipeline. The subsequent HPC phase refines these processed datasets into tabular formats, preparing them for statistical analysis in agronomy, plant science, and bioinformatics. The current implementation of the second phase utilizes a hybrid parallelization model across HPC nodes and threads. However, its performance could be significantly enhanced by implementing more efficient algorithms and optimizing resource allocation. We discuss current bottlenecks, including technical challenges related to sensors, imaging platforms, and computational pipelines, and propose immediate solutions.  © 2025 Copyright held by the owner/author(s).","Controlled-environment; high performance computing; High-throughput plant phenotyping; HPC; HTP; hyperspectral; LiDAR; parallelization; Remote sensing; RGB; X-RAY CT","Bioinformatics; Crops; Data handling; Image processing; Information management; Pipeline processing systems; Pipelines; Plants (botany); Regional planning; Throughput; Controlled environment; High performance computing; High-performance computing; High-throughput; High-throughput plant phenotyping; HyperSpectral; LiDAR; Parallelizations; Performance computing; Plant phenotyping; Remote-sensing; RGB; X-ray computed tomography; Remote sensing","Conference paper","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-105026451220"
